Date,Close,Next Day Close,Rendement
2020-04-13,6.7214860916137695,7.072693347930908,0.052251429450301354
2020-04-14,7.072693347930908,6.995227813720703,-0.010952763028085665
2020-04-15,6.995227813720703,7.340455532073975,0.04935189068126257
2020-04-16,7.340455532073975,7.281174182891846,-0.00807597688223847
2020-04-17,7.281174182891846,7.149907112121582,-0.01802828327863579
2020-04-20,7.149907112121582,6.713017463684082,-0.06110424115815714
2020-04-21,6.713017463684082,7.127490520477295,0.061741692023805854
2020-04-22,7.127490520477295,7.074185371398926,-0.007478810238361361
2020-04-23,7.074185371398926,7.213175296783447,0.019647481383009917
2020-04-24,7.213175296783447,7.399736404418945,0.025863936471735377
2020-04-27,7.399736404418945,7.257262706756592,-0.019253888230028254
2020-04-28,7.257262706756592,7.434111595153809,0.02436853887521097
2020-04-29,7.434111595153809,7.280178070068359,-0.020706378040625095
2020-04-30,7.280178070068359,7.043549060821533,-0.03250318975296772
2020-05-01,7.043549060821533,7.255517482757568,0.030093979626701423
2020-05-04,7.255517482757568,7.316544532775879,0.00841112300581437
2020-05-05,7.316544532775879,7.417422294616699,0.013787623568601111
2020-05-06,7.417422294616699,7.593771934509277,0.023775057275701617
2020-05-07,7.593771934509277,7.783823490142822,0.025027293059707405
2020-05-08,7.783823490142822,8.035893440246582,0.032383821450084636
2020-05-11,8.035893440246582,7.773857116699219,-0.03260823771442677
2020-05-12,7.773857116699219,7.75144100189209,-0.0028835254456859366
2020-05-13,7.75144100189209,8.001020431518555,0.032197810647793576
2020-05-14,8.001020431518555,8.45958137512207,0.057312807476043774
2020-05-15,8.45958137512207,8.718130111694336,0.03056282871544986
2020-05-18,8.718130111694336,8.773176193237305,0.006313977978962595
2020-05-19,8.773176193237305,8.937073707580566,0.018681662231929196
2020-05-20,8.937073707580566,8.74303913116455,-0.0217111979563772
2020-05-21,8.74303913116455,8.99311637878418,0.02860301136343184
2020-05-22,8.99311637878418,8.685749053955078,-0.03417806596545523
2020-05-26,8.685749053955078,8.493955612182617,-0.02208139339290804
2020-05-27,8.493955612182617,8.455845832824707,-0.004486693961909864
