Date,Close,Next Day Close,Rendement
2020-03-23,40.9896240234375,44.37527847290039,0.08259784104208918
2020-03-24,44.37527847290039,42.612876892089844,-0.03971584272731563
2020-03-25,42.612876892089844,46.82407760620117,0.09882460470283447
2020-03-26,46.82407760620117,46.221153259277344,-0.012876374244774861
2020-03-27,46.221153259277344,46.712772369384766,0.010636236342907474
2020-03-30,46.712772369384766,44.82979965209961,-0.04030959032778889
2020-03-31,44.82979965209961,45.18227767944336,0.007862583149582325
2020-04-01,45.18227767944336,46.19333267211914,0.022377247111111935
2020-04-02,46.19333267211914,45.82231140136719,-0.008031922558726532
2020-04-03,45.82231140136719,47.76093673706055,0.042307454085249774
2020-04-06,47.76093673706055,47.083805084228516,-0.014177520356433977
2020-04-07,47.083805084228516,48.58430099487305,0.031868620387844285
2020-04-08,48.58430099487305,49.56288528442383,0.020141985569660625
2020-04-09,49.56288528442383,49.3671760559082,-0.00394870531431976
2020-04-13,49.3671760559082,50.327110290527344,0.019444787231338037
2020-04-14,50.327110290527344,49.54423141479492,-0.015555808215751595
2020-04-15,49.54423141479492,50.04751968383789,0.010158362632156538
2020-04-16,50.04751968383789,50.904937744140625,0.017132078986516187
2020-04-17,50.904937744140625,50.24323272705078,-0.012998837566911843
2020-04-20,50.24323272705078,47.820072174072266,-0.048228595602963546
2020-04-21,47.820072174072266,48.714778900146484,0.018709857292087545
2020-04-22,48.714778900146484,48.4351806640625,-0.0057394951264603524
2020-04-23,48.4351806640625,49.40443420410156,0.020011353870271007
2020-04-24,49.40443420410156,49.739959716796875,0.006791404822271138
2020-04-27,49.739959716796875,49.581520080566406,-0.0031853591585633044
2020-04-28,49.581520080566406,50.21527099609375,0.012781998504635277
2020-04-29,50.21527099609375,49.3671760559082,-0.016889183775420036
2020-04-30,49.3671760559082,48.26742172241211,-0.022277035499268273
2020-05-01,48.26742172241211,48.23014450073242,-0.0007723060472148338
2020-05-04,48.23014450073242,48.509735107421875,0.005797009517257558
2020-05-05,48.509735107421875,48.33266830444336,-0.0036501292490344855
2020-05-06,48.33266830444336,49.0223274230957,0.014269005681793517
2020-05-07,49.0223274230957,49.926361083984375,0.01844126357131624
2020-05-08,49.926361083984375,49.889076232910156,-0.0007467968877503306
2020-05-11,49.889076232910156,48.714778900146484,-0.02353816549501526
2020-05-12,48.714778900146484,48.13694763183594,-0.011861518852317102
2020-05-13,48.13694763183594,49.311241149902344,0.024394847946066556
2020-05-14,49.311241149902344,49.32056427001953,0.00018906683141164382
2020-05-15,49.32056427001953,49.5349235534668,0.004346245559432257
2020-05-18,49.5349235534668,48.78001403808594,-0.01523994509784654
2020-05-19,48.78001403808594,49.30192565917969,0.010699292146292894
2020-05-20,49.30192565917969,48.668174743652344,-0.012854486048038238
2020-05-21,48.668174743652344,49.04098129272461,0.007660171170090774
2020-05-22,49.04098129272461,49.19008255004883,0.003040340005315889
2020-05-26,49.19008255004883,49.581520080566406,0.007957651425351991
2020-05-27,49.581520080566406,49.97294998168945,0.007894673267116487
2020-05-28,49.97294998168945,50.11274337768555,0.002797381304231896
2020-05-29,50.11274337768555,49.451045989990234,-0.01320417409017676
2020-06-01,49.451045989990234,49.65607452392578,0.0041460909436991135
2020-06-02,49.65607452392578,49.851802825927734,0.003941678915993357
2020-06-03,49.851802825927734,49.25531768798828,-0.011965166837040114
2020-06-04,49.25531768798828,50.308467864990234,0.021381451311982526
2020-06-05,50.308467864990234,51.3522834777832,0.020748308527188564
2020-06-08,51.3522834777832,50.49486541748047,-0.01669678546376002
2020-06-09,50.49486541748047,50.42961883544922,-0.0012921429038736034
2020-06-10,50.42961883544922,47.820072174072266,-0.05174630944350083
2020-06-11,47.820072174072266,48.33266830444336,0.010719267183561887
2020-06-12,48.33266830444336,49.628116607666016,0.026802747472221847
2020-06-15,49.628116607666016,50.87697982788086,0.0251644290692654
2020-06-16,50.87697982788086,48.01578903198242,-0.05623743401392882
2020-06-17,48.01578903198242,50.03818893432617,0.04211947659543129
2020-06-18,50.03818893432617,50.69990158081055,0.013224152603781398
2020-06-19,50.69990158081055,51.37092208862305,0.013235144189441094
2020-06-22,51.37092208862305,51.43616485595703,0.0012700330202644636
2020-06-23,51.43616485595703,50.737178802490234,-0.013589389011102458
2020-06-24,50.737178802490234,50.82105255126953,0.0016531023355831574
2020-06-25,50.82105255126953,50.49486541748047,-0.006418346677491515
2020-06-26,50.49486541748047,51.0354118347168,0.010704977877794286
2020-06-29,51.0354118347168,51.5107307434082,0.009313511767687372
2020-06-30,51.5107307434082,51.715763092041016,0.00398038128509855
2020-07-01,51.715763092041016,52.135162353515625,0.008109698791994704
2020-07-02,52.135162353515625,52.750267028808594,0.01179826910525561
